class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
1,x,y,e,FALSE,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
1,f,y,n,FALSE,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,f,y,e,FALSE,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
1,x,y,e,FALSE,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
1,f,s,e,FALSE,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
1,k,s,n,FALSE,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
1,x,y,e,FALSE,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
1,x,s,n,FALSE,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
1,f,s,e,FALSE,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
1,f,s,e,FALSE,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
0,b,f,g,FALSE,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,s,g
1,x,s,n,FALSE,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
1,k,s,n,FALSE,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
0,b,s,n,FALSE,n,a,c,b,o,e,?,s,s,o,o,p,n,o,p,y,v,l
1,f,s,n,FALSE,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
1,f,y,n,FALSE,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
1,x,y,e,FALSE,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
1,x,s,e,FALSE,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d
1,k,y,c,FALSE,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
1,x,s,e,FALSE,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,f,s,n,FALSE,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
1,x,s,n,FALSE,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
1,x,y,e,FALSE,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
1,x,s,e,FALSE,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
1,f,s,e,FALSE,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l
1,f,s,n,FALSE,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d
1,f,s,n,FALSE,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
1,f,y,e,FALSE,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
1,x,s,e,FALSE,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
1,f,y,e,FALSE,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
1,f,y,n,FALSE,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l
1,x,y,e,FALSE,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,f,y,e,FALSE,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
1,f,s,e,FALSE,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,f,s,e,FALSE,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
1,x,s,e,FALSE,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
1,x,s,e,FALSE,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d
1,k,y,e,FALSE,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
1,x,y,e,FALSE,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,x,s,e,FALSE,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
1,x,s,n,FALSE,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
1,x,s,n,FALSE,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,f,s,n,FALSE,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d
1,f,y,n,FALSE,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
1,x,s,e,FALSE,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
1,k,s,n,FALSE,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p
1,f,s,n,FALSE,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
1,f,y,n,FALSE,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
1,f,y,e,FALSE,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
1,f,y,e,FALSE,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
1,f,y,n,FALSE,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
1,x,s,e,FALSE,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
1,f,y,n,FALSE,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
1,f,s,n,FALSE,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
1,f,s,e,FALSE,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
1,x,s,n,FALSE,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
1,f,y,e,FALSE,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
1,k,y,n,FALSE,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
1,f,s,n,FALSE,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
1,f,y,n,FALSE,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p
1,f,s,e,FALSE,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
1,x,s,n,FALSE,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
1,f,s,e,FALSE,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p
1,x,s,e,FALSE,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
1,f,y,e,FALSE,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
1,x,s,e,FALSE,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p
1,f,s,e,FALSE,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p
1,f,s,n,FALSE,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
1,x,s,n,FALSE,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p
1,x,s,e,FALSE,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
1,f,s,e,FALSE,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
1,x,s,e,FALSE,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l
1,x,s,n,FALSE,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
1,f,s,e,FALSE,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d
1,x,y,e,FALSE,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l
1,x,s,n,FALSE,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
1,x,y,e,FALSE,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
1,f,s,e,FALSE,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,x,s,e,FALSE,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
1,f,y,n,FALSE,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l
1,x,s,e,FALSE,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
1,x,s,n,FALSE,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
1,f,s,e,FALSE,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
1,x,s,e,FALSE,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
1,f,s,n,FALSE,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
1,x,y,e,FALSE,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
1,f,y,e,FALSE,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d
1,x,y,e,FALSE,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
1,k,y,n,FALSE,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,f,y,n,FALSE,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,x,y,e,FALSE,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
1,f,s,n,FALSE,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
1,x,s,e,FALSE,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
1,f,s,e,FALSE,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d
0,x,f,g,FALSE,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,s,g
1,x,s,e,FALSE,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p
1,f,s,n,FALSE,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
1,f,s,n,FALSE,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
1,x,s,e,FALSE,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
1,x,s,e,FALSE,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
1,x,s,e,FALSE,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
1,f,y,e,FALSE,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
0,b,f,g,FALSE,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,s,g
1,f,y,n,FALSE,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
1,f,y,e,FALSE,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
1,f,y,n,FALSE,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
1,f,s,n,FALSE,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l
1,f,y,n,FALSE,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
1,x,y,e,FALSE,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
1,f,y,n,FALSE,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,x,s,n,FALSE,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
1,f,y,e,FALSE,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
0,k,f,g,FALSE,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,s,g
0,b,s,n,FALSE,n,a,c,b,y,e,?,s,s,o,o,p,n,o,p,o,c,l
1,f,s,n,FALSE,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,x,s,n,FALSE,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
1,f,y,n,FALSE,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
1,f,s,e,FALSE,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
1,f,y,n,FALSE,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l
1,f,s,n,FALSE,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
1,f,y,e,FALSE,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
1,f,y,e,FALSE,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
1,f,s,n,FALSE,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
1,x,s,e,FALSE,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
0,x,f,w,FALSE,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,n,g
1,f,s,n,FALSE,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
1,x,s,e,FALSE,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
1,x,s,n,FALSE,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d
1,x,s,n,FALSE,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
1,x,s,n,FALSE,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
1,k,y,n,FALSE,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
1,f,s,n,FALSE,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
1,x,y,e,FALSE,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
1,f,s,n,FALSE,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
1,f,s,n,FALSE,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
1,x,s,n,FALSE,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
1,x,s,n,FALSE,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
1,x,y,e,FALSE,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,f,s,e,FALSE,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d
1,f,s,e,FALSE,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
1,f,y,n,FALSE,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p
1,x,s,e,FALSE,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
1,f,s,e,FALSE,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
1,f,y,e,FALSE,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
1,f,y,e,FALSE,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
1,x,y,e,FALSE,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,f,y,n,FALSE,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,f,s,n,FALSE,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,f,s,n,FALSE,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
1,k,y,e,FALSE,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,f,s,e,FALSE,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,x,s,e,FALSE,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
1,x,y,e,FALSE,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p
1,f,y,e,FALSE,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
1,x,y,e,FALSE,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
1,f,y,e,FALSE,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
1,f,y,n,FALSE,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d
1,f,y,e,FALSE,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
1,x,y,e,FALSE,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
1,x,s,e,FALSE,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d
1,f,s,e,FALSE,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
1,f,s,e,FALSE,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
1,x,s,e,FALSE,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
1,f,s,e,FALSE,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
1,f,s,e,FALSE,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
1,f,s,n,FALSE,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
1,f,y,e,FALSE,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d
1,f,y,n,FALSE,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
1,k,s,e,FALSE,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
1,f,s,n,FALSE,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
1,f,y,n,FALSE,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
1,f,s,e,FALSE,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
1,f,y,e,FALSE,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
1,x,s,n,FALSE,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
1,k,y,n,FALSE,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p
1,x,y,e,FALSE,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
1,x,s,e,FALSE,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
0,x,s,g,FALSE,n,f,w,b,w,e,?,k,s,w,w,p,w,t,p,w,n,g
1,k,y,n,FALSE,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
1,x,s,n,FALSE,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
1,f,s,n,FALSE,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p
1,f,s,n,FALSE,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
1,x,s,e,FALSE,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
1,f,s,e,FALSE,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l
1,f,y,e,FALSE,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,f,y,e,FALSE,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
1,f,s,n,FALSE,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
1,f,s,e,FALSE,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
1,x,s,n,FALSE,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
1,f,s,e,FALSE,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
1,x,s,e,FALSE,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
1,f,s,e,FALSE,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d
1,f,y,e,FALSE,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
1,k,y,e,FALSE,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
1,f,s,n,FALSE,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
1,k,y,e,FALSE,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
1,f,s,e,FALSE,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
1,f,y,e,FALSE,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
1,f,s,e,FALSE,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
0,b,s,n,FALSE,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,o,c,l
1,x,s,n,FALSE,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
1,f,y,e,FALSE,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
1,f,y,n,FALSE,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
1,f,s,e,FALSE,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
1,f,y,n,FALSE,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
1,k,y,n,FALSE,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
1,x,s,e,FALSE,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
1,f,s,e,FALSE,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
1,k,y,n,FALSE,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
1,f,s,e,FALSE,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
0,k,s,w,FALSE,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,s,g
1,f,y,n,FALSE,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
1,f,y,n,FALSE,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d
1,f,y,n,FALSE,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
1,f,s,n,FALSE,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
1,f,s,n,FALSE,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
1,f,y,e,FALSE,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
1,x,s,e,FALSE,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
1,f,y,n,FALSE,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
1,x,s,n,FALSE,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
1,x,s,e,FALSE,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
1,x,s,e,FALSE,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
1,f,y,e,FALSE,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
1,x,s,n,FALSE,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
1,x,s,e,FALSE,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
1,f,s,n,FALSE,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
1,x,s,n,FALSE,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
1,f,y,e,FALSE,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
1,x,s,n,FALSE,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
1,f,y,e,FALSE,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
1,f,s,e,FALSE,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
1,f,y,n,FALSE,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
1,f,y,n,FALSE,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
1,x,y,e,FALSE,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
0,k,f,g,FALSE,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,n,g
1,x,s,e,FALSE,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
1,k,y,n,FALSE,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
1,k,y,n,FALSE,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
1,x,y,e,FALSE,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
1,f,s,e,FALSE,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
1,f,s,n,FALSE,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
1,f,s,e,FALSE,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p
1,x,s,e,FALSE,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
1,f,s,n,FALSE,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
1,f,y,e,FALSE,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
1,x,s,n,FALSE,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l
1,x,y,e,FALSE,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
1,f,s,e,FALSE,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
1,x,s,n,FALSE,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d
1,f,s,n,FALSE,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
0,x,s,n,FALSE,n,a,c,b,n,e,?,s,s,o,o,p,o,o,p,y,v,l
1,k,s,n,FALSE,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
1,f,s,n,FALSE,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l
1,k,y,e,FALSE,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
0,x,y,c,TRUE,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p
0,b,s,n,FALSE,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,y,c,l
0,k,s,g,FALSE,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,n,g
0,x,f,g,FALSE,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,s,g
1,x,s,n,FALSE,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
1,k,y,e,FALSE,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
0,x,s,n,FALSE,n,a,c,b,o,e,?,s,s,o,o,p,n,o,p,o,c,l
1,k,s,e,FALSE,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
1,b,y,y,FALSE,n,f,w,n,y,e,c,y,y,y,y,p,y,o,e,w,c,l
1,x,s,e,FALSE,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
0,b,s,g,FALSE,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,n,g
1,k,y,e,FALSE,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p
1,k,s,e,FALSE,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
1,f,s,e,FALSE,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
1,f,y,n,FALSE,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
1,f,s,e,FALSE,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
0,k,f,g,FALSE,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,s,g
1,k,s,n,FALSE,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
1,k,s,e,FALSE,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d
1,f,s,e,FALSE,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
0,b,f,g,FALSE,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,n,g
1,f,y,n,FALSE,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d
1,f,s,n,FALSE,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
0,f,s,n,FALSE,n,a,c,b,o,e,?,s,s,o,o,p,n,o,p,n,c,l
0,x,y,p,TRUE,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p
1,f,s,n,FALSE,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
1,k,y,e,FALSE,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
1,f,s,n,FALSE,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
